dttm,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon,dttm,generation_biomass,generation_fossil_brown_coal_lignite,generation_fossil_coal_derived_gas,generation_fossil_gas,generation_fossil_hard_coal,generation_fossil_oil,generation_fossil_oil_shale,generation_fossil_peat,generation_geothermal,generation_hydro_pumped_storage_consumption,generation_hydro_run_of_river_and_poundage,generation_hydro_water_reservoir,generation_marine,generation_nuclear,generation_other,generation_other_renewable,generation_solar,generation_waste,generation_wind_offshore,generation_wind_onshore,forecast_solar_day_ahead,forecast_wind_onshore_day_ahead,total_load_forecast,total_load_actual,price_day_ahead,price_actual
"2015-01-31 21:00:00+01:00",283.336,283.336,283.336,1013,65,6,308,0,0,0,0,500,rain,"light rain","10","2015-01-31 21:00:00+01:00",369,0,0,4354,1365,206,0,0,0,227,1412,5582,0,7105,47,64,100,187,0,13581,49,13634,33252,32984,37.54,55.32
"2015-01-31 22:00:00+01:00",281.863,281.863,281.863,1020,68,5,308,0,0,0,0,500,rain,"light rain","10","2015-01-31 22:00:00+01:00",365,0,0,4007,1358,206,0,0,0,227,1391,5500,0,7104,47,64,82,186,0,13380,46,13412,31609,31484,34.6,56.16
"2015-01-31 23:00:00+01:00",280.857,280.857,280.857,1023,71,4,309,0,0,0,0,800,clear,"sky is clear","01n","2015-01-31 23:00:00+01:00",366,0,0,3189,1335,206,0,0,0,429,1324,4652,0,7106,46,62,54,185,0,13449,41,13347,29534,29537,22.43,41.49
"2015-02-01 00:00:00+01:00",280.857,280.857,280.857,1023,71,4,309,0,0,0,0,800,clear,"sky is clear","1","2015-02-01 00:00:00+01:00",433,323,0,4826,4883,169,0,0,0,498,1002,2408,0,7099,43,75,48,210,0,3360,13,3494,23959,24298,47.34,28.02
"2015-02-01 01:00:00+01:00",280.857,280.857,280.857,1023,71,4,309,0,0,0,0,800,clear,"sky is clear","01n","2015-02-01 01:00:00+01:00",445,316,0,4891,4676,187,0,0,0,1085,949,1204,0,7098,43,72,49,198,0,3088,10,3189,21692,21881,40.4,21.3
"2015-02-01 02:00:00+01:00",279.204,279.204,279.204,1025,75,3,306,0,0,0,0,800,clear,"sky is clear","01n","2015-02-01 02:00:00+01:00",441,320,0,4652,4693,180,0,0,0,1693,936,743,0,7099,43,72,48,194,0,3014,9,2892,20247,20495,36,17.45
"2015-02-01 03:00:00+01:00",279.204,279.204,279.204,1025,75,3,306,0,0,0,0,800,clear,"sky is clear","01n","2015-02-01 03:00:00+01:00",440,323,0,4603,4587,180,0,0,0,1934,930,636,0,7098,43,74,48,202,0,2821,11,2902,19529,19730,37,18.24
"2015-02-01 04:00:00+01:00",279.204,279.204,279.204,1025,75,3,306,0,0,0,0,800,clear,"sky is clear","01n","2015-02-01 04:00:00+01:00",432,310,0,4212,4597,177,0,0,0,1947,921,505,0,7100,44,74,47,209,0,2928,8,2749,19198,19500,35.99,16.85
"2015-02-01 05:00:00+01:00",277.636,277.636,277.636,1026,84,3,302,0,0,0,0,800,clear,"sky is clear","01n","2015-02-01 05:00:00+01:00",443,237,0,4215,4718,181,0,0,0,1898,928,545,0,7100,44,75,47,211,0,3119,8,3068,19821,20113,37.98,16.59
"2015-02-01 06:00:00+01:00",277.636,277.636,277.636,1026,84,3,302,0,0,0,0,800,clear,"sky is clear","01n","2015-02-01 06:00:00+01:00",435,282,0,4641,4934,188,0,0,0,1635,936,908,0,7101,44,74,47,210,0,3157,10,3166,21620,22153,43.61,16.61
"2015-02-01 10:00:00+01:00",279.204,279.204,279.204,1028,79,2,299,0,0,0,0,800,clear,"sky is clear","01d","2015-02-01 10:00:00+01:00",460,304,0,5393,5951,306,0,0,0,0,1179,5066,0,7098,43,73,1981,204,0,2272,1797,2510,32419,32383,62.25,22.55
"2015-02-01 11:00:00+01:00",285.294,285.294,285.294,1029,84,2,296,0,0,0,0,800,clear,"sky is clear","01d","2015-02-01 11:00:00+01:00",450,317,0,4967,5997,318,0,0,0,0,1124,5357,0,7097,42,73,3082,205,0,1795,3078,1945,32029,32358,60.01,23.56
"2015-02-01 20:00:00+01:00",280.994,280.994,280.994,1029,73,3,300,0,0,0,44,802,clouds,"scattered clouds","03n","2015-02-01 20:00:00+01:00",479,326,0,8036,6029,355,0,0,0,1,1329,7180,0,7096,42,82,124,209,0,1731,52,1872,34839,33955,65.01,70.15
"2015-02-01 21:00:00+01:00",280.994,280.994,280.994,1029,73,3,300,0,0,0,44,802,clouds,"scattered clouds","3","2015-02-01 21:00:00+01:00",484,326,0,7546,6027,362,0,0,0,0,1288,7833,0,7096,43,79,86,210,0,1816,30,1755,34392,33851,61.75,67.61
"2015-02-01 22:00:00+01:00",280.994,280.994,280.994,1029,73,3,300,0,0,0,44,802,clouds,"scattered clouds","03n","2015-02-01 22:00:00+01:00",486,326,0,7109,6024,349,0,0,0,0,1244,7205,0,7094,42,79,62,207,0,1960,19,1938,32614,32324,59.96,62.39
"2015-02-01 23:00:00+01:00",277.961,277.961,277.961,1029,88,2,290,0,0,0,0,800,clear,"sky is clear","01n","2015-02-01 23:00:00+01:00",489,326,0,5930,6024,349,0,0,0,0,1207,5791,0,7096,43,81,62,207,0,1912,16,2014,30236,29866,58.69,56.55
"2015-02-02 00:00:00+01:00",277.961,277.961,277.961,1025,88,2,290,0,0,0,0,800,clear,"sky is clear","1","2015-02-02 00:00:00+01:00",448,0,0,3859,1488,212,0,0,0,299,1250,3927,0,7107,45,64,138,185,0,9032,45,9175,27100,26687,42.47,56.65
"2015-02-02 01:00:00+01:00",276.789,276.789,276.789,1025,90,1,284,0,0,0,0,800,clear,"sky is clear","1","2015-02-02 01:00:00+01:00",443,0,0,3921,1541,212,0,0,0,866,1260,3183,0,7106,45,64,137,172,0,8519,43,8666,24944,24609,36.67,49.27
"2015-02-02 02:00:00+01:00",276.984,276.984,276.984,1021,90,1,285,0,0,0,0,800,clear,"sky is clear","1","2015-02-02 02:00:00+01:00",446,0,0,3756,1641,211,0,0,0,1291,1256,2713,0,7107,45,64,137,153,0,8232,44,8309,23541,23347,35,46.53
"2015-02-02 03:00:00+01:00",276.008,276.008,276.008,1020,92,1,280,0,0,0,0,800,clear,"sky is clear","1","2015-02-02 03:00:00+01:00",419,0,0,3461,1729,208,0,0,0,1779,1246,2570,0,7105,45,65,136,153,0,8330,44,8280,23185,22836,31.04,42.25
"2015-02-02 04:00:00+01:00",276.408,276.408,276.408,1026,88,1,266,0,0,0,0,800,clear,"sky is clear","1","2015-02-02 04:00:00+01:00",409,0,0,3387,1795,211,0,0,0,2290,1242,2706,0,7107,45,63,116,153,0,8367,22,8315,23132,22833,29.87,40.87
"2015-02-02 05:00:00+01:00",275.89,275.89,275.89,1027,88,1,258,0,0,0,0,800,clear,"sky is clear","01n","2015-02-02 05:00:00+01:00",422,0,0,3395,2248,212,0,0,0,2184,1245,2681,0,7107,45,64,90,151,0,8505,2,8425,23858,23665,30.5,41.88
"2015-02-02 06:00:00+01:00",274.816,274.816,274.816,1027,83,1,238,0,0,0,0,800,clear,"sky is clear","01n","2015-02-02 06:00:00+01:00",458,0,0,3880,2905,219,0,0,0,1034,1243,3210,0,7103,44,66,90,150,0,8563,2,8602,26659,26861,39.2,51.44
"2015-02-02 07:00:00+01:00",274.816,274.816,274.816,1027,83,1,238,0,0,0,0,800,clear,"sky is clear","01n","2015-02-02 07:00:00+01:00",477,0,0,4429,3535,243,0,0,0,225,1270,4856,0,7102,54,63,91,153,0,8273,9,8508,31435,31940,57.26,66.5
"2015-02-02 08:00:00+01:00",278.167,278.167,278.167,1027,86,1,214,0,0,0,36,802,clouds,"scattered clouds","03d","2015-02-02 08:00:00+01:00",493,0,0,4866,4320,283,0,0,0,0,1322,7022,0,7105,84,65,122,159,0,7650,114,7957,35305,35395,57.59,70.96
"2015-02-02 09:00:00+01:00",278.167,278.167,278.167,1027,86,1,214,0,0,0,36,802,clouds,"scattered clouds","03d","2015-02-02 09:00:00+01:00",504,0,0,4967,4680,291,0,0,0,0,1360,6700,0,7107,85,67,455,165,0,7409,548,7453,37097,36738,61.33,73.16
"2015-02-02 10:00:00+01:00",278.167,278.167,278.167,1027,86,1,214,0,0,0,36,802,clouds,"scattered clouds","03d","2015-02-02 10:00:00+01:00",518,0,0,4942,5065,302,0,0,0,0,1388,6680,0,7107,85,67,950,160,0,7497,1064,7493,38017,37638,63.89,77.89
"2015-02-02 11:00:00+01:00",285.66,285.66,285.66,1024,85,3,222,0,0,0,20,801,clouds,"few clouds","02d","2015-02-02 11:00:00+01:00",512,0,0,4994,5305,296,0,0,0,0,1364,6426,0,7106,88,69,1330,158,0,7931,1436,7939,37994,37733,62.61,76.34
"2015-02-02 12:00:00+01:00",284.679,284.679,284.679,1026,84,3,248,0,0,0,68,803,clouds,"broken clouds","04d","2015-02-02 12:00:00+01:00",516,0,0,4883,5459,291,0,0,0,0,1402,5565,0,7106,89,69,1486,164,0,8464,1526,8471,37455,37491,58.34,72.25
"2015-02-02 13:00:00+01:00",285.66,285.66,285.66,1024,85,3,222,0,0,0,20,801,clouds,"few clouds","02d","2015-02-02 13:00:00+01:00",514,0,0,4774,5499,295,0,0,0,0,1478,5069,0,7106,87,69,1489,164,0,9472,1503,9129,37268,37419,54.1,66.45
"2015-02-02 14:00:00+01:00",287.048,287.048,287.048,1021,74,7,248,0,0,0,68,803,clouds,"broken clouds","04d","2015-02-02 14:00:00+01:00",509,0,0,4783,5506,289,0,0,0,0,1477,4282,0,7106,86,74,1282,165,0,10421,1356,10088,35972,36417,43.89,56.81
"2015-02-02 15:00:00+01:00",287.499,287.499,287.499,1022,76,7,252,0,0,0,24,801,clouds,"few clouds","02d","2015-02-02 15:00:00+01:00",509,0,0,4870,5560,275,0,0,0,0,1468,3561,0,7106,87,75,1086,166,0,10640,1073,10700,35358,36008,42.59,55.43
"2015-02-02 16:00:00+01:00",286.376,286.376,286.376,1022,73,7,239,0,0,0,24,801,clouds,"few clouds","02d","2015-02-02 16:00:00+01:00",502,0,0,5047,5560,282,0,0,0,0,1460,3856,0,7106,89,75,786,163,0,10345,694,10567,35031,35839,43.89,56.44
"2015-02-02 17:00:00+01:00",285.824,285.824,285.824,1021,75,8,241,0,0,0,50,802,clouds,"scattered clouds","3","2015-02-02 17:00:00+01:00",499,0,0,5391,5561,278,0,0,0,0,1465,4538,0,7105,88,76,343,166,0,10108,359,10127,35443,36047,49.64,62.63
"2015-02-02 18:00:00+01:00",285.272,285.272,285.272,1020,77,8,244,0,0,0,76,803,clouds,"broken clouds","04n","2015-02-02 18:00:00+01:00",511,0,0,5839,5567,300,0,0,0,0,1492,5549,0,7105,89,78,91,163,0,9833,108,9941,36286,37111,52.5,74.35
"2015-02-02 19:00:00+01:00",285.172,285.172,285.172,1020,83,8,251,0,0,0,84,803,clouds,"broken clouds","4","2015-02-02 19:00:00+01:00",516,0,0,6089,5623,311,0,0,0,0,1501,6612,0,7107,86,81,56,191,0,10065,10,9939,38541,38943,64.89,84.34
"2015-02-02 20:00:00+01:00",285.073,285.073,285.073,1020,89,7,258,0,0,0,92,804,clouds,"overcast clouds","04n","2015-02-02 20:00:00+01:00",515,0,0,5849,5589,309,0,0,0,0,1508,5743,0,7107,87,82,55,191,0,10236,10,10203,38936,39042,61.99,80.79
"2015-02-02 21:00:00+01:00",285.073,285.073,285.073,1020,89,7,258,0,0,0,92,804,clouds,"overcast clouds","4","2015-02-02 21:00:00+01:00",514,0,0,5565,5553,309,0,0,0,0,1525,5103,0,7107,87,83,41,193,0,10803,10,10561,38055,37941,54.1,72.41
"2015-02-02 22:00:00+01:00",285.073,285.073,285.073,1020,89,7,258,0,0,0,92,804,clouds,"overcast clouds","04n","2015-02-02 22:00:00+01:00",494,0,0,4531,5208,303,0,0,0,6,1495,4449,0,7107,87,78,43,186,0,11060,12,11042,35728,35104,46.45,62.82
"2015-02-02 23:00:00+01:00",284.668,284.668,284.668,1017,89,6,263,0,0,0,61,803,clouds,"broken clouds","4","2015-02-02 23:00:00+01:00",486,0,0,3842,4674,294,0,0,0,335,1456,3183,0,7110,86,78,42,194,0,11138,11,11154,32176,31650,38.4,55.41
"2015-02-03 00:00:00+01:00",284.263,284.263,284.263,1015,89,6,269,0,0,0,30,802,clouds,"scattered clouds","3","2015-02-03 00:00:00+01:00",436,0,0,3691,1196,241,0,0,0,1572,1430,3348,0,7092,82,63,77,211,0,11088,26,11136,24622,24402,20.17,40.96
"2015-02-03 01:00:00+01:00",283.074,283.074,283.074,1016,92,5,267,0,0,0,46,802,clouds,"scattered clouds","3","2015-02-03 01:00:00+01:00",437,0,0,3421,1166,190,0,0,0,1959,1410,2904,0,7092,82,64,77,194,0,10943,28,11036,22879,23007,15.1,38.45
"2015-02-03 02:00:00+01:00",282.931,282.931,282.931,1013,91,5,275,0,0,0,0,800,clear,"sky is clear","1","2015-02-03 02:00:00+01:00",420,0,0,3418,1159,187,0,0,0,2062,1396,2968,0,7095,82,60,77,196,0,10174,30,10444,21899,22192,13.55,34.03
"2015-02-03 03:00:00+01:00",282.003,282.003,282.003,1013,93,4,275,0,0,0,0,800,clear,"sky is clear","1","2015-02-03 03:00:00+01:00",398,0,0,3361,1125,187,0,0,0,2258,1396,3018,0,7095,82,58,77,195,0,9913,34,9986,21422,21722,13,30.66
"2015-02-03 04:00:00+01:00",281.943,281.943,281.943,1012,93,4,269,0,0,0,0,800,clear,"sky is clear","1","2015-02-03 04:00:00+01:00",403,0,0,3419,1224,178,0,0,0,2211,1393,3067,0,7096,83,59,75,195,0,9435,21,9525,21594,21804,12,30.59
"2015-02-03 05:00:00+01:00",280.727,280.727,280.727,1013,95,4,271,0,0,0,0,800,clear,"sky is clear","1","2015-02-03 05:00:00+01:00",427,0,0,3569,1473,188,0,0,0,1683,1391,3154,0,7095,83,62,75,196,0,9181,11,9385,22482,22627,18.1,30.28
"2015-02-03 06:00:00+01:00",280.377,280.377,280.377,1012,96,4,267,0,0,0,0,800,clear,"sky is clear","1","2015-02-03 06:00:00+01:00",448,0,0,3875,1775,223,0,0,0,866,1432,3539,0,7096,83,68,75,206,0,9034,10,9085,25318,25334,30.23,36.38
"2015-02-03 07:00:00+01:00",281.789,281.789,281.789,1017,94,4,274,0,0,0,0,800,clear,"sky is clear","1","2015-02-03 07:00:00+01:00",492,0,0,4111,2487,284,0,0,0,20,1445,4450,0,7096,84,66,80,213,0,8472,93,8605,29608,29383,43.52,47.92
"2015-02-03 08:00:00+01:00",280.852,280.852,280.852,1015,95,4,266,0,0,0,0,800,clear,"sky is clear","1","2015-02-03 08:00:00+01:00",498,0,0,4675,3168,305,0,0,0,0,1503,5515,0,7101,83,64,426,216,0,7837,515,7873,32623,31951,47.05,55.67
"2015-02-03 09:00:00+01:00",281.677,281.677,281.677,1018,94,4,269,0,0,0,0,800,clear,"sky is clear","1","2015-02-03 09:00:00+01:00",500,0,0,4921,3731,311,0,0,0,2,1553,6692,0,7104,83,69,1339,225,0,7008,1364,7117,34067,33325,50,66.52
"2015-02-03 10:00:00+01:00",282.501,282.501,282.501,1021,94,4,272,0,0,0,0,800,clear,"sky is clear","01d","2015-02-03 10:00:00+01:00",501,0,0,5043,3548,316,0,0,0,0,1560,6921,0,7105,84,70,2394,227,0,6743,2255,6420,34475,33781,50.48,71.59
"2015-02-03 11:00:00+01:00",284.853,284.853,284.853,1021,90,4,275,0,0,0,0,800,clear,"sky is clear","1","2015-02-03 11:00:00+01:00",499,0,0,4839,3588,316,0,0,0,0,1582,6511,0,7103,85,72,3133,226,0,6864,3075,6736,34101,33672,49.38,69.44
"2015-02-03 12:00:00+01:00",287.205,287.205,287.205,1020,87,5,278,0,0,0,0,800,clear,"sky is clear","01d","2015-02-03 12:00:00+01:00",503,0,0,4842,3733,319,0,0,0,0,1611,6476,0,7101,84,73,3457,225,0,6669,3504,6658,33664,33590,49.12,68.88
"2015-02-03 13:00:00+01:00",287.205,287.205,287.205,1020,87,5,278,0,0,0,0,800,clear,"sky is clear","01d","2015-02-03 13:00:00+01:00",503,0,0,4740,3678,316,0,0,0,0,1607,6153,0,7100,84,70,3612,228,0,6652,3629,6480,33493,33224,49.05,63.37
"2015-02-03 14:00:00+01:00",287.273,287.273,287.273,1018,75,6,273,0,0,0,88,804,clouds,"overcast clouds","04d","2015-02-03 14:00:00+01:00",504,0,0,4419,3499,316,0,0,0,0,1625,5438,0,7100,84,74,3621,221,0,6711,3589,6659,32154,32019,47.47,55.77
"2015-02-03 15:00:00+01:00",286.977,286.977,286.977,1017,78,6,267,0,0,0,88,804,clouds,"overcast clouds","04d","2015-02-03 15:00:00+01:00",507,0,0,4249,3173,315,0,0,0,0,1626,5070,0,7098,83,74,3525,222,0,6642,3307,6673,31542,31275,45.94,55.61
"2015-02-03 16:00:00+01:00",286.977,286.977,286.977,1017,78,6,267,0,0,0,88,804,clouds,"overcast clouds","04d","2015-02-03 16:00:00+01:00",501,0,0,4463,3176,311,0,0,0,2,1604,5226,0,7096,85,73,3120,226,0,6334,2886,6315,31228,30718,45.94,56.07
"2015-02-03 17:00:00+01:00",286.194,286.194,286.194,1017,70,6,273,0,0,0,92,804,clouds,"overcast clouds","04d","2015-02-03 17:00:00+01:00",502,0,0,5228,3391,315,0,0,0,141,1631,6076,0,7095,84,78,2238,228,0,5654,2174,5862,31238,30570,46.26,66.85
"2015-02-03 18:00:00+01:00",286.119,286.119,286.119,1016,72,6,266,0,0,0,92,804,clouds,"overcast clouds","04d","2015-02-03 18:00:00+01:00",495,0,0,7189,3384,313,0,0,0,6,1643,6188,0,7095,84,77,987,226,0,4738,1017,4918,31253,30646,50.48,76
"2015-02-03 19:00:00+01:00",286.119,286.119,286.119,1016,72,6,266,0,0,0,92,804,clouds,"overcast clouds","04n","2015-02-03 19:00:00+01:00",493,0,0,8084,3724,316,0,0,0,0,1686,8165,0,7096,83,81,394,228,0,4152,362,4160,33914,33367,70.16,85.73
"2015-02-03 20:00:00+01:00",285.153,285.153,285.153,1016,75,6,271,0,0,0,24,801,clouds,"few clouds","02n","2015-02-03 20:00:00+01:00",502,0,0,7315,4054,309,0,0,0,0,1689,8837,0,7097,84,82,273,218,0,3770,202,3779,34877,34373,77.15,81.22
"2015-02-03 21:00:00+01:00",285.153,285.153,285.153,1016,75,6,271,0,0,0,24,801,clouds,"few clouds","02n","2015-02-03 21:00:00+01:00",518,0,0,6814,4069,308,0,0,0,0,1678,8320,0,7097,83,81,251,225,0,3363,156,3472,34057,33375,75.6,70.96
"2015-02-03 22:00:00+01:00",285.153,285.153,285.153,1016,75,6,271,0,0,0,24,801,clouds,"few clouds","02n","2015-02-03 22:00:00+01:00",509,0,0,5903,4144,313,0,0,0,0,1645,7365,0,7098,83,71,213,227,0,2966,147,2977,31681,30865,54.92,65.74
"2015-02-03 23:00:00+01:00",283.478,283.478,283.478,1014,80,6,266,0,0,0,80,803,clouds,"broken clouds","04n","2015-02-03 23:00:00+01:00",497,0,0,4971,4235,318,0,0,0,9,1612,6263,0,7098,84,73,162,224,0,2718,125,2644,28644,28152,50.94,57.31
"2015-02-04 00:00:00+01:00",283.478,283.478,283.478,1014,80,6,266,0,0,0,80,803,clouds,"broken clouds","04n","2015-02-04 00:00:00+01:00",403,0,0,3820,1867,269,0,0,0,523,1462,1765,0,7089,84,59,666,169,0,8382,557,8383,25051,24449,31.55,42.65
"2015-02-04 01:00:00+01:00",283.478,283.478,283.478,1014,80,6,266,0,0,0,80,803,clouds,"broken clouds","04n","2015-02-04 01:00:00+01:00",387,0,0,3627,1900,248,0,0,0,1415,1470,1549,0,7088,83,59,665,163,0,8060,618,8003,23404,22718,27.22,36.99
"2015-02-04 02:00:00+01:00",283.525,283.525,283.525,1014,80,6,291,0,0,0,88,804,clouds,"overcast clouds","04n","2015-02-04 02:00:00+01:00",371,0,0,3500,1596,248,0,0,0,1909,1338,1409,0,7085,83,59,661,168,0,7798,609,7779,22328,21561,26.71,33.95
"2015-02-04 03:00:00+01:00",283.525,283.525,283.525,1014,80,6,291,0,0,0,88,804,clouds,"overcast clouds","04n","2015-02-04 03:00:00+01:00",371,0,0,3608,1475,245,0,0,0,2278,1343,1292,0,7082,85,57,654,169,0,7380,594,7396,21640,20899,27.16,32.94
"2015-02-04 04:00:00+01:00",283.525,283.525,283.525,1014,80,6,291,0,0,0,88,804,clouds,"overcast clouds","04n","2015-02-04 04:00:00+01:00",368,0,0,3578,1561,248,0,0,0,2472,1339,1248,0,7082,84,59,633,166,0,7027,529,7051,21143,20602,27.39,30.88
"2015-02-04 05:00:00+01:00",280.984,280.984,280.984,1016,75,5,329,0,0,0,0,800,clear,"sky is clear","01n","2015-02-04 05:00:00+01:00",371,0,0,3727,1691,243,0,0,0,2466,1341,1353,0,7084,85,59,504,169,0,6648,413,6762,21040,20472,29.6,33.12
"2015-02-04 06:00:00+01:00",280.984,280.984,280.984,1016,75,5,329,0,0,0,0,800,clear,"sky is clear","01n","2015-02-04 06:00:00+01:00",366,0,0,3719,1688,242,0,0,0,1552,1337,1468,0,7085,85,57,228,162,0,6270,206,6381,21517,21161,30,39.73
"2015-02-04 07:00:00+01:00",280.984,280.984,280.984,1016,75,5,329,0,0,0,0,800,clear,"sky is clear","01n","2015-02-04 07:00:00+01:00",389,0,0,3809,1781,244,0,0,0,708,1379,1582,0,7087,85,59,147,166,0,6097,64,6052,22381,22317,36,52.29
"2015-02-04 08:00:00+01:00",280.04,280.04,280.04,1018,74,4,335,0,0,0,0,800,clear,"sky is clear","01d","2015-02-04 08:00:00+01:00",396,0,0,3535,1628,263,0,0,0,213,1375,1366,0,7088,85,59,436,175,0,5917,456,5889,22801,22741,40.12,65.29
"2015-02-04 09:00:00+01:00",280.04,280.04,280.04,1018,74,4,335,0,0,0,0,800,clear,"sky is clear","01d","2015-02-04 09:00:00+01:00",402,0,0,3594,1710,261,0,0,0,67,1401,2529,0,7086,66,58,1673,174,0,5328,1561,5496,24219,24632,40.12,69.68
"2015-02-04 10:00:00+01:00",280.04,280.04,280.04,1018,74,4,335,0,0,0,0,800,clear,"sky is clear","01d","2015-02-04 10:00:00+01:00",400,0,0,3521,1752,263,0,0,0,43,1539,3583,0,7087,44,58,3635,176,0,4605,3173,4692,25344,25861,39.44,73.5
"2015-02-04 11:00:00+01:00",283.676,283.676,283.676,1020,73,6,333,0,0,0,0,800,clear,"sky is clear","01d","2015-02-04 11:00:00+01:00",398,0,0,3418,1933,264,0,0,0,0,1544,3463,0,7087,43,56,4894,174,0,4333,4651,4321,25809,26351,39.44,69.06
"2015-02-04 12:00:00+01:00",283.676,283.676,283.676,1020,73,6,333,0,0,0,0,800,clear,"sky is clear","01d","2015-02-04 12:00:00+01:00",393,0,0,3418,1984,263,0,0,0,0,1545,3483,0,7089,44,58,5323,179,0,4125,5120,4211,25734,26253,39.3,66.45
"2015-02-04 13:00:00+01:00",283.676,283.676,283.676,1020,73,6,333,0,0,0,0,800,clear,"sky is clear","01d","2015-02-04 13:00:00+01:00",388,0,0,3423,2013,263,0,0,0,0,1542,3534,0,7087,44,62,5555,180,0,3933,5090,4040,25819,26118,39.19,57.02
"2015-02-04 14:00:00+01:00",284.39,284.39,284.39,1020,65,8,334,0,0,0,0,800,clear,"sky is clear","01d","2015-02-04 14:00:00+01:00",384,0,0,3579,1949,263,0,0,0,0,1531,2573,0,7086,45,61,5620,181,0,3896,5081,3919,25247,25402,39.69,47.06
"2015-02-04 15:00:00+01:00",284.167,284.167,284.167,1019,66,7,330,0,0,0,0,800,clear,"sky is clear","01d","2015-02-04 15:00:00+01:00",379,0,0,3518,2116,260,0,0,0,0,1531,2361,0,7080,45,62,5517,183,0,3954,5098,3955,24016,24307,39.44,45.08
"2015-02-04 16:00:00+01:00",284.167,284.167,284.167,1019,66,7,330,0,0,0,0,800,clear,"sky is clear","01d","2015-02-04 16:00:00+01:00",373,0,0,3510,1873,259,0,0,0,0,1538,2316,0,7079,45,62,5236,179,0,4163,4834,4080,23230,23776,39.69,46.93
"2015-02-04 17:00:00+01:00",281.874,281.874,281.874,1022,57,5,329,0,0,0,0,800,clear,"sky is clear","01d","2015-02-04 17:00:00+01:00",365,0,0,3561,1777,262,0,0,0,0,1540,2244,0,7079,45,61,4798,180,0,4349,4413,4380,22900,23464,40.12,50.78
"2015-02-04 18:00:00+01:00",281.435,281.435,281.435,1021,58,5,330,0,0,0,0,800,clear,"sky is clear","01d","2015-02-04 18:00:00+01:00",362,0,0,3594,1833,266,0,0,0,0,1537,2983,0,7083,46,62,3891,176,0,4443,3477,4496,22980,23242,40,67.96
"2015-02-04 19:00:00+01:00",280.122,280.122,280.122,1022,60,5,328,0,0,0,0,800,clear,"sky is clear","1","2015-02-04 19:00:00+01:00",366,0,0,3364,1874,266,0,0,0,0,1491,4503,0,7083,45,63,2315,179,0,4662,2058,4624,23334,23417,39.69,77.22
"2015-02-04 20:00:00+01:00",278.81,278.81,278.81,1023,63,4,326,0,0,0,0,800,clear,"sky is clear","01n","2015-02-04 20:00:00+01:00",380,0,0,3468,1980,275,0,0,0,0,1506,5756,0,7080,43,62,1141,178,0,5206,903,5027,24760,24934,50,78.16
"2015-02-04 21:00:00+01:00",278.81,278.81,278.81,1023,63,4,326,0,0,0,0,800,clear,"sky is clear","01n","2015-02-04 21:00:00+01:00",381,0,0,3931,2284,274,0,0,0,0,1592,6097,0,7082,43,59,718,174,0,5987,624,5874,27728,27048,55.69,72.5
"2015-02-04 22:00:00+01:00",278.81,278.81,278.81,1023,63,4,326,0,0,0,0,800,clear,"sky is clear","01n","2015-02-04 22:00:00+01:00",374,0,0,3632,2110,276,0,0,0,0,1492,4932,0,7084,43,60,704,173,0,6407,488,6496,26654,25825,47.58,56.27
"2015-02-04 23:00:00+01:00",277.571,277.571,277.571,1024,68,4,324,0,0,0,0,800,clear,"sky is clear","01n","2015-02-04 23:00:00+01:00",374,0,0,3999,1806,272,0,0,0,30,1505,3307,0,7082,43,60,683,161,0,6550,530,6542,25076,24201,40.12,44.68
"2015-02-05 00:00:00+01:00",277.571,277.571,277.571,1024,68,4,324,0,0,0,0,800,clear,"sky is clear","01n","2015-02-05 00:00:00+01:00",372,0,0,5340,3051,295,0,0,0,361,1258,1972,0,3899,49,68,321,158,0,5190,327,5072,22230,22311,50.9,37.71
"2015-02-05 01:00:00+01:00",277.571,277.571,277.571,1024,68,4,324,0,0,0,0,800,clear,"sky is clear","01n","2015-02-05 01:00:00+01:00",380,0,0,5309,3005,293,0,0,0,746,1218,1763,0,3929,56,68,244,158,0,5201,291,5174,20601,20879,41.77,36.21
"2015-02-05 02:00:00+01:00",276.577,276.577,276.577,1025,65,5,341,0,0,0,0,800,clear,"sky is clear","01n","2015-02-05 02:00:00+01:00",390,0,0,5335,2972,292,0,0,0,1102,1165,1853,0,3960,59,69,184,154,0,5435,265,5356,19436,19888,38,27.28
"2015-02-05 03:00:00+01:00",276.577,276.577,276.577,1025,65,5,341,0,0,0,0,800,clear,"sky is clear","01n","2015-02-05 03:00:00+01:00",366,0,0,5175,2859,292,0,0,0,1618,1149,1851,0,3990,65,71,146,155,0,5579,219,5638,18764,19377,37.1,29.39
"2015-02-05 04:00:00+01:00",276.577,276.577,276.577,1025,65,5,341,0,0,0,0,800,clear,"sky is clear","01n","2015-02-05 04:00:00+01:00",359,0,0,5079,2884,291,0,0,0,1705,1139,1961,0,4013,71,69,122,159,0,5581,146,5585,18646,19149,36.9,26.73
"2015-02-05 05:00:00+01:00",275.703,275.703,275.703,1026,65,4,345,0,0,0,0,800,clear,"sky is clear","01n","2015-02-05 05:00:00+01:00",367,0,0,5130,2909,287,0,0,0,1658,1134,1869,0,4017,74,68,61,159,0,5782,36,5672,18775,19264,36.7,33.93
