dttm,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon,generation_biomass,generation_fossil_brown_coal_lignite,generation_fossil_coal_derived_gas,generation_fossil_gas,generation_fossil_hard_coal,generation_fossil_oil,generation_fossil_oil_shale,generation_fossil_peat,generation_geothermal,generation_hydro_pumped_storage_consumption,generation_hydro_run_of_river_and_poundage,generation_hydro_water_reservoir,generation_marine,generation_nuclear,generation_other,generation_other_renewable,generation_solar,generation_waste,generation_wind_offshore,generation_wind_onshore,forecast_solar_day_ahead,forecast_wind_onshore_day_ahead,total_load_forecast,total_load_actual,price_day_ahead,price_actual
2015-01-16 03:00:00+01:00,286.15,286.15,286.15,1007,78,1,270,0,0,0,20,801,clouds,few clouds,"02n",478,531,0,3563,4248,292,0,0,0,3180,1074,656,0,7100,80,69,59,251,0,8451,1,8578,24127,24147,33.04,42.15
2015-01-16 04:00:00+01:00,287.06,287.06,287.06,1005,81,1,247,0,0,0,20,801,clouds,few clouds,"02n",478,510,0,3407,4204,290,0,0,0,3358,1072,518,0,7101,81,69,59,261,0,8754,4,8099,23954,24030,33.73,42.73
2015-01-16 05:00:00+01:00,287.55,287.55,287.55,1005,81,2,270,0,0,0,20,801,clouds,few clouds,"02n",499,511,0,3476,4138,292,0,0,0,3224,1044,579,0,7100,81,71,59,261,0,8971,4,8683,24612,24561,35,45.02
2015-01-16 06:00:00+01:00,289.35,289.35,289.35,1005,88,2,225,0,0,0,12,801,clouds,few clouds,"02n",497,570,0,3637,4558,296,0,0,0,1859,1091,962,0,7102,80,71,59,262,0,8614,2,8602,27024,27025,40.69,50.41
2015-01-16 07:00:00+01:00,289.85,289.85,289.85,1004,90,2,225,0,0,0,12,801,clouds,few clouds,"02n",508,628,0,4132,5522,341,0,0,0,402,1130,1312,0,7100,81,73,59,267,0,8693,12,8277,31796,31518,57.93,66.58
2015-01-16 08:00:00+01:00,290.35,290.35,290.35,1004,90,2,247,0,0,0,56,803,clouds,broken clouds,"04d",523,789,0,4980,6111,357,0,0,0,1,1178,2277,0,7100,90,69,40,269,0,9101,47,8769,35288,34642,64.89,78.3
2015-01-16 09:00:00+01:00,290.25,290.25,290.25,1004,90,2,247,0,0,0,56,803,clouds,broken clouds,"04d",527,646,0,4879,6052,345,0,0,0,2,1220,3213,0,7105,90,69,352,268,0,9430,416,9186,36377,35662,70.52,85.84
2015-01-16 10:00:00+01:00,289.07,289.07,289.07,1005,87,1,247,0,0,0,56,803,clouds,broken clouds,"04d",520,533,0,4774,5501,365,0,0,0,96,1233,4058,0,7104,91,69,1229,272,0,9482,1032,9546,36967,36343,71.25,89.11
2015-01-16 11:00:00+01:00,288.65,288.65,288.65,1005,81,3,247,0,0,0,68,803,clouds,broken clouds,"04d",478,597,0,4894,5460,354,0,0,0,110,1229,3225,0,7102,90,75,1855,265,0,10147,1628,9912,36823,36335,68.69,85.59
2015-01-16 12:00:00+01:00,288.35,288.35,288.35,1004,74,4,247,0,0,0,68,803,clouds,broken clouds,"04d",461,724,0,4765,5816,367,0,0,0,220,1155,2340,0,7101,90,76,2270,254,0,11129,2276,10797,36450,35955,62.56,78.55
2015-01-16 13:00:00+01:00,287.85,287.85,287.85,1004,75,3,247,0,0,0,68,803,clouds,broken clouds,"04d",469,730,0,4238,5715,371,0,0,0,564,1077,1837,0,7102,87,75,2466,261,0,12417,2613,11646,36098,35583,58.34,71.22
2015-01-16 14:00:00+01:00,287.27,287.27,287.27,1003,72,3,247,0,0,0,36,802,clouds,scattered clouds,"03d",493,745,0,4116,5456,367,0,0,0,964,1054,1060,0,7102,89,76,2388,266,0,13423,2538,12710,34828,34322,48.84,61.29
2015-01-16 15:00:00+01:00,287.55,287.55,287.55,1004,74,3,247,0,0,0,36,802,clouds,scattered clouds,"03d",498,782,0,4388,5508,345,0,0,0,1483,1070,1248,0,7101,91,78,2126,265,0,13229,2272,13327,34019,33777,46.25,59.4
2015-01-16 16:00:00+01:00,286.65,286.65,286.65,1004,54,3,247,0,0,0,92,500,rain,light rain,"10d",495,760,0,4811,5876,345,0,0,0,1033,1128,1256,0,7101,92,77,1652,257,0,12153,1691,12385,33853,33460,54.02,66.69
2015-01-16 17:00:00+01:00,285.85,285.85,285.85,1005,55,3,247,0,0,0,80,803,clouds,broken clouds,"4",501,859,0,4910,6159,356,0,0,0,67,1189,1668,0,7101,93,74,773,252,0,11248,765,11017,34258,33784,58.98,71.61
2015-01-16 18:00:00+01:00,285.05,285.05,285.05,1006,56,2,247,0,0,0,68,803,clouds,broken clouds,"04n",500,933,0,6025,6225,365,0,0,0,0,1215,3058,0,7100,93,77,222,260,0,9878,187,10038,36326,35633,63.52,82.21
2015-01-16 19:00:00+01:00,285.05,285.05,285.05,1007,52,4,247,0,0,0,68,803,clouds,broken clouds,"04n",498,966,0,5963,6505,373,0,0,0,0,1226,4489,0,7100,91,80,99,270,0,9563,33,9097,37410,36821,66.94,84.46
2015-01-16 20:00:00+01:00,283.57,283.57,283.57,1008,49,2,292,0,0,0,0,800,clear,sky is clear,"01n",499,971,0,5804,6641,370,0,0,0,0,1229,4178,0,7102,85,82,88,271,0,9971,18,9500,37004,36669,64.89,82.09
2015-01-16 21:00:00+01:00,283.35,283.35,283.35,1008,48,3,247,0,0,0,0,800,clear,sky is clear,"01n",499,954,0,6363,6654,364,0,0,0,0,1234,3883,0,7102,80,77,75,266,0,9614,37,9839,36315,36015,59.88,76
2015-01-16 22:00:00+01:00,282.27,282.27,282.27,1009,52,1,337,0,0,0,0,800,clear,sky is clear,"01n",481,941,0,5891,6406,361,0,0,0,1,1181,2734,0,7103,80,79,75,267,0,9612,36,9487,34030,33847,55.02,68.82
2015-01-16 23:00:00+01:00,281.75,281.75,281.75,1010,55,2,247,0,0,0,0,800,clear,sky is clear,"01n",457,898,0,5066,5992,347,0,0,0,26,1128,1516,0,7104,80,77,75,268,0,9578,32,9505,31310,31243,45.34,58.81
2015-01-17 00:00:00+01:00,281.05,281.05,281.05,1011,58,1,344,0,0,0,44,802,clouds,scattered clouds,"03n",461,896,0,4909,5546,287,0,0,0,715,1076,914,0,7104,80,74,75,264,0,9550,34,9235,29129,28889,36.54,50.65
2015-01-17 01:00:00+01:00,281.54,281.54,281.54,1011,59,1,270,0,0,0,44,802,clouds,scattered clouds,"03n",433,893,0,4258,5447,269,0,0,0,2145,1056,781,0,7102,80,73,74,261,0,9273,35,9170,26616,26782,33.8,47.98
2015-01-17 02:00:00+01:00,281.54,281.54,281.54,1012,58,1,337,0,0,0,44,500,rain,light rain,"10n",417,812,0,4154,5036,267,0,0,0,2932,1042,743,0,7103,81,74,57,260,0,8637,17,8834,24814,25083,33.04,46.67
2015-01-17 03:00:00+01:00,281.65,281.65,281.65,1012,58,2,68,0,0,0,44,500,rain,light rain,"10n",405,644,0,4224,4855,276,0,0,0,2974,976,726,0,7104,80,75,38,266,0,8014,2,8180,23925,24086,33.04,46.66
2015-01-17 04:00:00+01:00,280.67,280.67,280.67,1013,62,2,68,0,0,0,44,500,rain,light rain,"10n",408,595,0,4090,4926,276,0,0,0,2976,977,624,0,7105,80,72,38,260,0,7669,2,7714,23574,23651,33.04,45.48
2015-01-17 05:00:00+01:00,280.25,280.25,280.25,1013,65,1,337,0,0,0,44,500,rain,light rain,"10n",441,553,0,4192,5115,278,0,0,0,2867,926,765,0,7104,80,71,38,265,0,7110,0,7366,23512,23539,34,46.52
2015-01-17 06:00:00+01:00,280.25,280.25,280.25,1014,68,1,337,0,0,0,12,801,clouds,few clouds,"02n",472,528,0,4317,4953,282,0,0,0,2060,925,720,0,7103,79,73,37,258,0,6581,0,6668,24045,24025,36,47.61
2015-01-17 07:00:00+01:00,280.05,280.05,280.05,1014,69,1,337,0,0,0,12,801,clouds,few clouds,"02n",486,621,0,4216,4943,285,0,0,0,736,939,909,0,7104,79,74,37,257,0,6513,5,6236,25660,25467,41.19,51.97
2015-01-17 08:00:00+01:00,281.25,281.25,281.25,1015,56,2,337,0,0,0,12,801,clouds,few clouds,"02n",497,776,0,4121,5320,305,0,0,0,27,1041,1532,0,7102,80,73,62,259,0,6259,104,6310,27391,27120,48.2,58.88
2015-01-17 09:00:00+01:00,282.46,282.46,282.46,1015,54,1,22,0,0,0,0,800,clear,sky is clear,"01d",487,965,0,4581,5684,303,0,0,0,0,1171,3067,0,7101,80,76,771,264,0,5823,713,5935,30302,29980,60.64,68.81
2015-01-17 10:00:00+01:00,284.66,284.66,284.66,1016,49,2,0,0,0,0,0,800,clear,sky is clear,"01d",503,976,0,4678,5818,305,0,0,0,0,1191,3786,0,7102,81,78,1914,270,0,5356,1815,5592,32302,32225,64.88,73.52
2015-01-17 11:00:00+01:00,286.95,286.95,286.95,1017,41,2,135,0,0,0,0,800,clear,sky is clear,"01d",514,974,0,4647,5792,298,0,0,0,0,1188,3700,0,7103,81,77,2804,272,0,5293,2805,5285,32532,32480,64.88,73.67
2015-01-17 12:00:00+01:00,286.16,286.16,286.16,1017,43,1,292,0,0,0,0,800,clear,sky is clear,"01d",536,973,0,4269,5775,303,0,0,0,0,1149,3054,0,7103,79,76,3408,268,0,5581,3457,5401,31904,31863,62.5,71.88
2015-01-17 13:00:00+01:00,287.56,287.56,287.56,1016,44,1,202,0,0,0,0,800,clear,sky is clear,"01d",524,955,0,4251,5722,303,0,0,0,0,1118,2315,0,7103,80,75,3584,264,0,6038,3558,5774,31786,31659,58.69,68.06
2015-01-17 14:00:00+01:00,287.55,287.55,287.55,1016,45,1,112,0,0,0,0,800,clear,sky is clear,"01d",513,917,0,4446,5548,299,0,0,0,0,1105,1578,0,7102,80,75,3496,268,0,6474,3312,6184,31219,30894,47,58.83
2015-01-17 15:00:00+01:00,286.95,286.95,286.95,1016,46,1,247,0,0,0,0,800,clear,sky is clear,"01d",523,744,0,4137,5400,294,0,0,0,57,1106,1101,0,7101,79,75,3203,262,0,6520,2822,6420,29977,29725,40.4,51.47
2015-01-17 16:00:00+01:00,285.67,285.67,285.67,1016,52,2,157,0,0,0,0,800,clear,sky is clear,"01d",522,750,0,4234,5485,294,0,0,0,175,1101,1051,0,7101,80,75,2515,263,0,6174,2016,6318,29407,29039,39.84,51
2015-01-17 17:00:00+01:00,284.95,284.95,284.95,1016,56,2,247,0,0,0,0,800,clear,sky is clear,"01d",517,890,0,4837,5661,294,0,0,0,4,1110,1794,0,7099,78,76,1121,263,0,5629,801,5924,29815,29191,43.1,55.19
2015-01-17 18:00:00+01:00,283.75,283.75,283.75,1017,60,1,292,0,0,0,0,800,clear,sky is clear,"01n",516,939,0,5673,5847,294,0,0,0,1,1150,4379,0,7099,80,78,233,260,0,5449,165,5367,32270,31620,56.68,72.1
2015-01-17 19:00:00+01:00,282.97,282.97,282.97,1017,65,1,292,0,0,0,0,800,clear,sky is clear,"01n",529,950,0,5857,5854,295,0,0,0,0,1181,5560,0,7101,80,75,89,260,0,5808,62,5576,33840,33274,59.82,75.99
2015-01-17 20:00:00+01:00,282.25,282.25,282.25,1017,69,2,292,0,0,0,0,800,clear,sky is clear,"01n",532,957,0,5780,5861,296,0,0,0,0,1195,5485,0,7102,80,78,79,263,0,6118,28,6135,34565,33865,57.59,74
2015-01-17 21:00:00+01:00,281.95,281.95,281.95,1017,70,2,292,0,0,0,0,800,clear,sky is clear,"01n",525,951,0,5751,5879,296,0,0,0,0,1189,5214,0,7104,80,75,71,265,0,6198,26,6385,34255,33741,53.7,70.78
2015-01-17 22:00:00+01:00,281.25,281.25,281.25,1017,67,5,253,0,0,0,0,800,clear,sky is clear,"01n",523,937,0,5148,5789,270,0,0,0,0,1151,4354,0,7104,81,75,70,264,0,6120,26,6305,32574,32324,42.25,57.88
2015-01-17 23:00:00+01:00,281.25,281.25,281.25,1017,67,5,253,0,0,0,0,800,clear,sky is clear,"01n",508,931,0,4919,5697,270,0,0,0,63,1114,2477,0,7106,81,75,70,263,0,6361,26,6331,30278,30056,37.78,53.7
2015-01-18 00:00:00+01:00,280.05,280.05,280.05,1017,62,4,270,0,0,0,0,800,clear,sky is clear,"01n",504,915,0,4757,5468,272,0,0,0,821,1022,997,0,7107,80,76,70,258,0,6439,24,6624,27766,27371,36.24,54.28
2015-01-18 01:00:00+01:00,280.65,280.65,280.65,1017,59,4,270,0,0,0,0,800,clear,sky is clear,"01n",477,922,0,4310,5262,273,0,0,0,2241,981,866,0,7105,80,75,61,257,0,6574,11,6510,25570,25227,33.8,50.61
2015-01-18 02:00:00+01:00,279.25,279.25,279.25,1016,65,1,0,0,0,0,12,801,clouds,few clouds,"02n",466,686,0,4042,4798,270,0,0,0,2778,915,674,0,7106,80,66,54,257,0,6716,6,6574,23730,23430,28.75,44.42
2015-01-18 03:00:00+01:00,279.25,279.25,279.25,1016,65,1,0,0,0,0,12,801,clouds,few clouds,"02n",458,564,0,4177,4031,270,0,0,0,3017,905,598,0,7106,80,70,54,257,0,6682,8,6723,22613,22446,27.57,41.89
2015-01-18 04:00:00+01:00,278.75,278.75,278.75,1015,66,1,337,0,0,0,12,801,clouds,few clouds,"02n",462,553,0,4336,3971,270,0,0,0,3289,917,666,0,7105,79,68,54,258,0,6429,6,6671,22167,21973,25,40.46
2015-01-18 05:00:00+01:00,278.75,278.75,278.75,1015,64,4,279,0,0,0,12,801,clouds,few clouds,"02n",465,529,0,4146,3965,271,0,0,0,3137,930,646,0,7108,80,69,54,259,0,6512,6,6417,22147,21986,27.25,41.77
2015-01-18 06:00:00+01:00,280.06,280.06,280.06,1014,52,2,247,0,0,0,12,801,clouds,few clouds,"02n",464,526,0,4143,3642,271,0,0,0,3073,921,616,0,7108,79,70,54,258,0,6441,4,6512,22534,22350,28.79,42.1
2015-01-18 07:00:00+01:00,280.05,280.05,280.05,1014,50,2,270,0,0,0,12,801,clouds,few clouds,"02n",478,530,0,4124,3389,273,0,0,0,2491,980,715,0,7108,79,76,55,261,0,6324,7,6396,23616,23099,33.6,45.21
2015-01-18 08:00:00+01:00,280.17,280.17,280.17,1014,52,2,247,0,0,0,12,801,clouds,few clouds,"02n",488,531,0,4184,3678,271,0,0,0,2300,950,836,0,7104,79,76,74,260,0,6024,60,6140,24469,23805,34.9,47.87
2015-01-18 09:00:00+01:00,282.36,282.36,282.36,1014,40,1,247,0,0,0,20,801,clouds,few clouds,"02d",502,547,0,4334,4365,255,0,0,0,1221,1090,1027,0,7104,81,77,360,262,0,5478,280,5765,26207,25933,39.84,53.03
2015-01-18 10:00:00+01:00,283.86,283.86,283.86,1014,39,3,270,0,0,0,20,801,clouds,few clouds,"02d",519,763,0,4747,5213,260,0,0,0,4,1112,1435,0,7104,81,75,717,264,0,4966,641,5287,28561,28482,43.97,56.4
2015-01-18 11:00:00+01:00,284.55,284.55,284.55,1013,42,2,202,0,0,0,24,801,clouds,few clouds,"02d",504,874,0,5040,5531,264,0,0,0,1,1086,2440,0,7103,81,72,817,265,0,4931,927,5032,29673,29913,53.98,64.8
2015-01-18 12:00:00+01:00,284.85,284.85,284.85,1012,45,3,247,0,0,0,24,801,clouds,few clouds,"02d",513,936,0,5136,5739,263,0,0,0,1,1112,3218,0,7103,81,69,827,271,0,4996,1070,5018,29685,30285,50.1,62.38
2015-01-18 13:00:00+01:00,286.16,286.16,286.16,1012,42,3,247,0,0,0,24,801,clouds,few clouds,"02d",521,942,0,5155,5777,263,0,0,0,1,1099,4070,0,7103,82,71,824,272,0,4839,880,5049,30046,30892,53.69,66.25
2015-01-18 14:00:00+01:00,286.25,286.25,286.25,1011,45,3,247,0,0,0,24,801,clouds,few clouds,"02d",524,960,0,5019,5781,264,0,0,0,1,1099,4740,0,7103,81,71,669,270,0,4725,703,5045,29932,30854,52.8,66.2
2015-01-18 15:00:00+01:00,286.45,286.45,286.45,1009,47,4,225,0,0,0,36,802,clouds,scattered clouds,"03d",516,965,0,4925,5687,261,0,0,0,1,1090,3034,0,7104,80,74,481,270,0,5252,552,5190,28724,29506,42.51,60.23
2015-01-18 16:00:00+01:00,285.9,285.9,285.9,1008,45,5,236,0,0,0,56,803,clouds,broken clouds,"4",513,893,0,4626,5460,261,0,0,0,1,1082,2100,0,7104,80,75,262,265,0,6269,346,5902,28234,28894,42,59.38
2015-01-18 17:00:00+01:00,285.35,285.35,285.35,1008,43,5,247,0,0,0,76,803,clouds,broken clouds,"04d",506,916,0,4560,5419,261,0,0,0,72,1092,1591,0,7104,81,73,103,254,0,6914,135,6843,28603,28926,42.51,58.14
2015-01-18 18:00:00+01:00,284.87,284.87,284.87,1008,40,5,270,0,0,0,92,804,clouds,overcast clouds,"04n",514,955,0,4994,5746,262,0,0,0,3,1163,2649,0,7105,81,76,69,259,0,7114,24,7164,30986,31281,55.57,69.59
2015-01-18 19:00:00+01:00,283.97,283.97,283.97,1008,41,1,247,0,0,0,92,804,clouds,overcast clouds,"04n",515,976,0,5390,5792,264,0,0,0,0,1210,4250,0,7105,81,77,69,267,0,6679,9,7052,33027,32810,60.8,74.81
2015-01-18 20:00:00+01:00,283.75,283.75,283.75,1007,46,2,292,0,0,0,92,500,rain,light rain,"10n",514,979,0,5550,5797,263,0,0,0,0,1255,4882,0,7106,83,77,67,268,0,6432,10,6376,34451,33710,59.82,74.28
2015-01-18 21:00:00+01:00,283.75,283.75,283.75,1007,46,3,270,0,0,0,92,500,rain,light rain,"10n",518,967,0,5509,5792,271,0,0,0,0,1285,4986,0,7105,82,76,65,271,0,6030,10,6241,34616,33891,57.59,73.59
2015-01-18 22:00:00+01:00,283.37,283.37,283.37,1007,74,3,270,0,0,0,92,500,rain,light rain,"10n",520,975,0,5257,5827,272,0,0,0,0,1276,4552,0,7104,81,72,65,271,0,5268,9,5771,33252,32608,53.69,68.64
2015-01-18 23:00:00+01:00,282.47,282.47,282.47,1007,76,2,247,0,0,0,92,500,rain,light rain,"10n",507,964,0,4784,5779,275,0,0,0,48,1216,3077,0,7103,82,71,65,269,0,4804,11,5046,30662,29850,42.51,59.72
2015-01-19 00:00:00+01:00,281.85,281.85,281.85,1006,72,2,247,1,0,0,92,501,rain,moderate rain,"10n",498,947,0,5136,5427,273,0,0,0,1102,1109,1288,0,7105,82,69,65,268,0,4673,1,4746,27198,26865,38.24,54.84
2015-01-19 01:00:00+01:00,281.85,281.85,281.85,1006,74,6,201,1,0,0,92,501,rain,moderate rain,"10n",502,890,0,4181,5133,272,0,0,0,1834,997,906,0,7104,82,70,65,263,0,4767,11,4975,25056,24650,34.9,49.19
2015-01-19 02:00:00+01:00,283.46,283.46,283.46,1005,86,4,196,1,0,0,92,501,rain,moderate rain,"10n",471,714,0,4050,4917,268,0,0,0,2645,991,636,0,7105,83,69,65,261,0,4783,11,5000,23524,23305,33.04,46.43
2015-01-19 03:00:00+01:00,284.96,284.96,284.96,1005,91,4,196,1,0,0,92,501,rain,moderate rain,"10n",467,619,0,4065,4322,265,0,0,0,2937,989,491,0,7104,83,64,65,262,0,5071,12,5208,22934,22776,29.53,42.18
2015-01-19 04:00:00+01:00,285.66,285.66,285.66,1004,92,4,196,1,0,0,92,501,rain,moderate rain,"10n",473,578,0,3942,3832,263,0,0,0,3056,967,417,0,7104,81,63,65,261,0,6077,13,6038,22868,22671,28.07,40.08
2015-01-19 05:00:00+01:00,285.65,285.65,285.65,1004,92,1,22,1,0,0,92,501,rain,moderate rain,"10n",472,545,0,4067,3954,268,0,0,0,3063,977,518,0,7102,82,62,66,260,0,7103,16,7176,23614,23397,31.17,44.03
2015-01-19 06:00:00+01:00,284.87,284.87,284.87,1004,92,2,0,1,0,0,92,501,rain,moderate rain,"10n",503,665,0,4442,5054,269,0,0,0,2025,1005,914,0,7100,82,66,74,261,0,7802,14,8043,26433,26513,39.2,50.25
2015-01-19 07:00:00+01:00,285.05,285.05,285.05,1004,92,2,22,1,0,0,92,501,rain,moderate rain,"10n",509,860,0,4932,6247,290,0,0,0,579,1036,1569,0,7099,82,68,66,257,0,8138,13,8336,30976,31460,52.07,61.48
2015-01-19 08:00:00+01:00,286.05,286.05,286.05,1004,93,3,157,0,0,0,92,500,rain,light rain,"10d",523,948,0,5791,7274,331,0,0,0,1,1138,1980,0,7103,82,68,68,257,0,8654,53,8477,34738,35444,56.49,69.97
2015-01-19 09:00:00+01:00,284.67,284.67,284.67,1005,90,2,22,0,0,0,92,500,rain,light rain,"10d",526,894,0,5136,7579,340,0,0,0,1,1120,2748,0,7102,83,72,317,254,0,9222,371,9210,36761,36987,64.88,77.42
2015-01-19 10:00:00+01:00,284.67,284.67,284.67,1006,90,3,337,0,0,0,92,500,rain,light rain,"10d",531,931,0,5406,7820,342,0,0,0,1,1133,3670,0,7103,83,68,962,251,0,8841,1002,9458,38192,38207,65.02,79.88
2015-01-19 11:00:00+01:00,284.25,284.25,284.25,1006,88,2,0,0,0,0,92,500,rain,light rain,"10d",524,976,0,5346,8036,343,0,0,0,1,1167,3138,0,7102,83,68,1714,255,0,8650,1618,9030,38437,38341,64.88,79.56
2015-01-19 12:00:00+01:00,283.17,283.17,283.17,1006,6,3,22,0,0,0,92,500,rain,light rain,"10d",527,980,0,5845,8169,342,0,0,0,1,1240,2445,0,7102,83,71,2127,257,0,8548,2063,8825,38273,38052,59.07,74.48
2015-01-19 13:00:00+01:00,282.17,282.17,282.17,1006,84,5,22,0,0,0,92,500,rain,light rain,"10d",525,966,0,6046,8249,342,0,0,0,1,1234,2253,0,7053,83,72,2268,257,0,8354,2304,8420,38089,37891,55.69,69.32
2015-01-19 14:00:00+01:00,281.95,281.95,281.95,1006,84,4,337,0,0,0,92,804,clouds,overcast clouds,"04d",528,919,0,5966,8214,340,0,0,0,1,1205,2034,0,6946,84,74,2356,260,0,8496,2271,8284,36853,36560,47.72,63.24
2015-01-19 15:00:00+01:00,281.67,281.67,281.67,1006,81,4,45,0,0,0,92,500,rain,light rain,"10d",531,961,0,5925,8258,336,0,0,0,1,1224,2302,0,6837,85,73,2288,261,0,8104,2182,8234,36221,36103,47.43,63.06
2015-01-19 16:00:00+01:00,281.648,281.648,281.648,1006,82,4,42,3,0,0,92,502,rain,heavy intensity rain,"10",516,966,0,5581,8207,328,0,0,0,1,1219,2366,0,6729,82,75,2003,262,0,7708,1702,7663,36000,35867,54.56,68.6
2015-01-19 17:00:00+01:00,281.898,281.898,281.898,1008,88,4,43,3,0,0,92,502,rain,heavy intensity rain,"10",520,967,0,6354,8189,325,0,0,0,0,1246,3291,0,6623,82,77,1307,264,0,7194,945,7398,36217,36229,60.69,74.64
2015-01-19 18:00:00+01:00,281.741,281.741,281.741,1008,87,5,38,3,0,0,92,502,rain,heavy intensity rain,"10",528,972,0,7523,8155,335,0,0,0,0,1285,4943,0,6531,83,79,414,272,0,6660,245,6850,37842,37941,67.25,86.83
2015-01-19 21:00:00+01:00,281.428,281.428,281.428,1007,76,4,26,0,0,0,92,804,clouds,overcast clouds,"4",525,950,0,7693,8186,341,0,0,0,0,1253,6275,0,6225,83,80,40,272,0,6890,10,6815,38265,38082,65.69,83.12
2015-01-19 22:00:00+01:00,281.35,281.35,281.35,1007,72,3,22,0,0,0,92,804,clouds,overcast clouds,"04n",522,923,0,6597,8174,343,0,0,0,0,1225,5137,0,6198,82,77,38,273,0,6577,4,6695,36008,35179,60.76,75.57
2015-01-19 23:00:00+01:00,281.5,281.5,281.5,1007,65,2,22,0,0,0,92,804,clouds,overcast clouds,"4",515,938,0,5821,8140,343,0,0,0,16,1187,3109,0,6135,82,73,38,272,0,6033,3,6338,32396,31618,56.69,69.89
2015-01-20 00:00:00+01:00,281.65,281.65,281.65,1006,58,1,22,0,0,0,92,804,clouds,overcast clouds,"04n",510,921,0,5305,7921,281,0,0,0,416,1105,1896,0,6100,83,70,38,262,0,5733,4,5784,29044,29025,46.67,57.6
2015-01-20 01:00:00+01:00,281.45,281.45,281.45,1006,59,2,337,0,0,0,92,804,clouds,overcast clouds,"04n",508,894,0,4333,7462,274,0,0,0,737,1002,773,0,6097,82,72,38,261,0,5908,0,5787,26742,26475,42.44,53.55
2015-01-20 02:00:00+01:00,281.45,281.45,281.45,1006,53,3,22,0,0,0,80,803,clouds,broken clouds,"04n",510,667,0,3955,6832,271,0,0,0,1093,945,559,0,6096,82,70,38,269,0,6121,0,6123,25491,25087,42.02,52.35
2015-01-20 03:00:00+01:00,281.35,281.35,281.35,1006,57,3,0,0,0,0,80,803,clouds,broken clouds,"04n",507,614,0,4168,6538,270,0,0,0,1294,937,665,0,6097,82,71,38,270,0,6292,0,6331,24909,24620,40,50.3
2015-01-20 04:00:00+01:00,281.15,281.15,281.15,1005,62,1,67,0,0,0,80,803,clouds,broken clouds,"04n",513,565,0,4090,6443,271,0,0,0,1498,936,565,0,6096,82,72,38,275,0,6027,0,6117,24671,24505,39.4,49.46
2015-01-20 05:00:00+01:00,280.85,280.85,280.85,1005,65,1,315,0,0,0,80,803,clouds,broken clouds,"04n",518,675,0,4462,6952,268,0,0,0,1192,970,724,0,6097,82,70,40,274,0,5097,4,5694,25240,25188,42.02,51.79
2015-01-20 06:00:00+01:00,280.85,280.85,280.85,1005,66,2,341,0,0,0,76,803,clouds,broken clouds,"04n",523,880,0,4847,7531,276,0,0,0,543,1027,1135,0,6096,82,70,46,269,0,4566,3,4853,27744,27866,47.43,56.08
2015-01-20 07:00:00+01:00,280.45,280.45,280.45,1005,73,1,0,0,0,0,76,803,clouds,broken clouds,"04n",536,971,0,6115,8089,309,0,0,0,19,1128,3163,0,6093,82,72,41,271,0,4345,29,4429,32474,32945,63.89,70.93
2015-01-20 08:00:00+01:00,280.35,280.35,280.35,1005,73,1,0,0,0,0,76,803,clouds,broken clouds,"04n",543,971,0,7239,8196,326,0,0,0,4,1210,4719,0,6094,82,74,60,268,0,4310,78,4253,36453,36474,67.69,80.62
2015-01-20 09:00:00+01:00,281.25,281.25,281.25,1005,64,1,0,0,0,0,36,802,clouds,scattered clouds,"03d",537,968,0,7314,8072,323,0,0,0,0,1277,6141,0,6094,82,73,435,271,0,3953,473,4110,37782,37711,71.15,83.78
2015-01-20 10:00:00+01:00,282.11,282.11,282.11,1005,61,1,123,0,0,0,18,801,clouds,few clouds,"2",529,968,0,7194,8165,331,0,0,0,0,1285,6763,0,6094,86,75,1034,266,0,3405,1026,3646,38886,38505,77.51,92.88
2015-01-20 11:00:00+01:00,282.97,282.97,282.97,1005,59,1,247,0,0,0,0,800,clear,sky is clear,"01d",525,967,0,7768,8190,341,0,0,0,0,1290,6024,0,6095,93,76,1552,266,0,3263,1497,3298,38890,38499,74.75,90.6
2015-01-20 12:00:00+01:00,283.65,283.65,283.65,1005,58,1,247,0,0,0,0,800,clear,sky is clear,"01d",520,969,0,8299,8187,342,0,0,0,1,1286,5167,0,6094,92,76,1806,267,0,3536,1754,3251,38311,38172,69.89,86.02
2015-01-20 13:00:00+01:00,283.95,283.95,283.95,1004,56,1,157,0,0,0,0,800,clear,sky is clear,"01d",524,977,0,8682,8075,331,0,0,0,2,1280,4702,0,6095,87,76,1740,270,0,4080,1761,3649,38013,38132,67.94,81.19
2015-01-20 14:00:00+01:00,285.05,285.05,285.05,1004,38,3,0,0,0,0,0,800,clear,sky is clear,"01d",525,972,0,8216,8031,335,0,0,0,1,1259,4516,0,6095,84,76,1466,268,0,4341,1587,4145,36691,36846,65.01,79.26
2015-01-20 15:00:00+01:00,283.97,283.97,283.97,1004,36,1,45,0,0,0,0,800,clear,sky is clear,"01d",526,963,0,8465,8014,335,0,0,0,1,1256,3917,0,6094,90,78,1204,266,0,4083,1365,4305,36174,36287,65.01,79.15
2015-01-20 16:00:00+01:00,283.76,283.76,283.76,1004,36,1,22,0,0,0,0,800,clear,sky is clear,"1",534,968,0,9628,7992,333,0,0,0,1,1255,3768,0,6094,92,77,836,262,0,3768,978,3745,35857,36333,66.6,79.79
